# xi wi (70)
-0.9994182859735758420567	0.001492721288844515731
-0.9969362519616801566098	0.003471894893078143255
-0.9924760552116899810989	0.0054471118742172183128
-0.986045558070398659927	0.00741176936319021036211
-0.9776574059575924003939	0.009361762769699026811
-0.9673282236649864383886	0.0112931846499315376496
-0.95507850911429284264	0.0132021908146767476251
-0.9409325790038153555228	0.0150849878654431276823
-0.9249185168979344402723	0.0169378363763029325318
-0.9070681162609228494364	0.0187570570931334234155
-0.8874168168633481711244	0.020539037824326453384
-0.86600363421385862938	0.022280240452256595834
-0.8428710819989802423186	0.023977207889100292279
-0.8180650876254411890272	0.025626570908468482799
-0.7916349010078927581077	0.0272250548186644171591
-0.7636329967718995689251	0.0287694859558082806613
-0.7341149700609426413077	0.0302567979801542378165
-0.703139426151528597063	0.031684037961308481735
-0.6707678640940774056463	0.033048372239372420471
-0.6370645546097780962789	0.0343470920499065375685
-0.602096412485355487337	0.0355776189012923805328
-0.565932863718808286373	0.036737509693672695348
-0.5286457076797111272651	0.0378244615692228171973
-0.4903089745576365892698	0.038836316484073403979
-0.4509987783816478657316	0.0397710654927765674778
-0.4107931659026305893713	0.04062685273678961635123
-0.3697719616384618958394	0.0414019791290452086382
-0.3280166093896432578461	0.042094905727284406021
-0.2856100105400378616917	0.04270425678944977777
-0.2426363594637406457836	0.0432288225050686997894
-0.1991809763648576641514	0.043667561397201440253
-0.155330137882070247309	0.0440196023901834587574
-0.1111709057942986937358	0.044284246539055406776
-0.0667909541675513240037	0.044460968417246370824
-0.0222783952861403096935	0.0445494171597546672022
0.02227839528614030969349	0.044549417159754667202
0.0667909541675513240037	0.0444609684172463708236
0.1111709057942986937358	0.044284246539055406776
0.155330137882070247309	0.0440196023901834587574
0.1991809763648576641514	0.043667561397201440253
0.2426363594637406457836	0.043228822505068699789
0.2856100105400378616917	0.04270425678944977777
0.3280166093896432578461	0.042094905727284406021
0.3697719616384618958394	0.041401979129045208638
0.4107931659026305893713	0.0406268527367896163512
0.4509987783816478657316	0.039771065492776567478
0.4903089745576365892698	0.038836316484073403979
0.5286457076797111272651	0.037824461569222817197
0.565932863718808286373	0.036737509693672695348
0.602096412485355487337	0.0355776189012923805328
0.637064554609778096279	0.034347092049906537569
0.6707678640940774056463	0.0330483722393724204709
0.703139426151528597063	0.0316840379613084817347
0.7341149700609426413077	0.0302567979801542378165
0.7636329967718995689251	0.0287694859558082806613
0.7916349010078927581077	0.027225054818664417159
0.8180650876254411890272	0.025626570908468482799
0.8428710819989802423186	0.023977207889100292279
0.86600363421385862938	0.0222802404522565958339
0.8874168168633481711244	0.0205390378243264533845
0.9070681162609228494364	0.0187570570931334234155
0.9249185168979344402723	0.0169378363763029325318
0.9409325790038153555228	0.0150849878654431276823
0.9550785091142928426403	0.0132021908146767476251
0.9673282236649864383886	0.01129318464993153765
0.9776574059575924003939	0.0093617627696990268115
0.9860455580703986599271	0.0074117693631902103621
0.9924760552116899810989	0.00544711187421721831282
0.9969362519616801566098	0.003471894893078143255
0.9994182859735758420567	0.001492721288844515731
